gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,chemistry_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
1,0,2,0,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,1,28,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,9,0,4,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,4,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,16,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,26,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,6,0,2,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,34,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,30,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,1,15,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,1,1,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,6,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,7,1,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,9,1,5,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,30,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,8,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,9,0,5,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,4,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,47,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,1,16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,5,0,3,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,32,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,2,0,31,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,6,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,34,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,26,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,21,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,46,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,6,0,48,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,46,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,0,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,4,0,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,32,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,4,0,31,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,1,1,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,9,1,4,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,8,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,1,23,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,23,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,28,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,5,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,1,33,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,1,34,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,4,0,16,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,3,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,25,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,4,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,21,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7,0,4,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,35,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,24,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,1,46,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,6,0,1,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,26,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,0,17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,3,0,4,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,27,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,1,16,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,1,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,0,5,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,1,31,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,4,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,5,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,8,1,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,5,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,6,0,1,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,2,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,6,0,0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,1,24,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,26,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,18,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,23,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,0,4,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,30,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,34,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,26,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,18,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,39,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,7,1,29,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,27,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3,1,17,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,5,1,31,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,0,13,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,12,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,21,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,0,28,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,8,0,35,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,1,24,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,28,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,3,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,26,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,24,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,22,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,0,14,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,29,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6,0,3,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,4,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,19,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,33,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,24,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,27,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,0,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,35,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,1,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,29,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,17,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,35,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,19,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,23,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,14,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,21,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,16,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,4,0,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5,1,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,29,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,35,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,11,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,4,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,31,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,30,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,17,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,2,0,10,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,2,0,22,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,3,0,16,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,35,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,9,0,5,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,35,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,15,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,21,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,3,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,32,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,1,25,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,9,0,26,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,7,0,34,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,1,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,3,0,12,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,50,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,7,0,15,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,5,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5,0,15,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,1,31,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,6,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,5,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,35,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,7,0,1,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,2,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,18,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,14,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,6,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,2,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,19,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,13,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,0,3,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,21,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,29,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,11,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,0,23,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,2,0,30,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,13,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,19,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,33,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,21,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7,0,31,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,6,0,3,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,0,3,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,8,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,29,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,18,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,4,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,32,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,32,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,1,16,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,0,35,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,8,0,2,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,28,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,2,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,42,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,7,0,31,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,15,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,1,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,5,0,40,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,8,0,40,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,22,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,21,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,7,0,31,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,10,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,3,1,35,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,7,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,5,0,4,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,29,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,0,20,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,24,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,27,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,31,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,27,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,23,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,35,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,33,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5,1,11,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,10,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,3,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,5,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,34,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7,0,15,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,20,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,3,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,2,1,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,27,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,29,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,2,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,9,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,14,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,0,25,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,9,0,2,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,31,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,5,0,3,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,12,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,5,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,4,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,33,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,0,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,3,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,0,26,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7,0,31,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,20,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
