gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,english_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
1,1,1,1,4,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,2,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,5,0,32,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,7,0,2,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,2,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6,0,19,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,12,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,22,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,0,1,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,21,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,0,5,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,5,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,25,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,34,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3,0,0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,34,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,31,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,7,0,1,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,28,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,0,5,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,26,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,21,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,22,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,30,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,7,0,2,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,24,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,24,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,3,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,6,1,4,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,42,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,6,0,24,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,4,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,25,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,35,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7,0,20,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7,0,11,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,0,21,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,9,0,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,15,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,33,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,24,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,13,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,5,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,12,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,4,1,8,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,5,0,8,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4,1,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,14,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,3,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,19,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,4,0,29,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,7,1,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,5,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6,0,4,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,1,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,1,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,27,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,1,12,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,21,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,0,26,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,31,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,9,0,31,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,8,0,16,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,29,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,4,0,31,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,46,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,2,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,7,0,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,0,4,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,4,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,34,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5,0,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,0,23,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,20,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,5,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,15,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,21,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,30,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,15,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,1,18,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,24,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,15,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,2,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,14,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,5,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,10,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,5,0,2,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,30,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,0,28,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,29,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,35,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,12,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,0,27,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,25,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,2,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,24,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,16,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,1,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,35,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,14,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,26,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,41,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,1,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,35,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,30,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,12,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,29,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,9,1,4,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,17,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,20,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,35,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,26,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,24,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,6,0,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,32,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,4,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,34,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,3,0,29,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,35,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,23,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,8,0,5,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,31,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,3,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,0,18,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,47,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,4,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,32,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,20,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,3,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,19,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,5,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,22,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,9,0,3,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,33,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,13,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,10,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,1,31,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,1,3,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,29,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,34,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,34,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,30,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,32,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,31,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,3,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,1,5,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,24,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,27,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,21,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,32,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,0,5,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,8,0,1,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,22,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,15,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,12,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,1,21,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,5,0,24,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,7,0,18,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,4,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,6,0,5,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,7,0,32,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,8,1,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,34,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,5,0,28,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,30,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,8,0,31,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,1,33,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,28,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,31,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,7,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,6,0,28,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,1,44,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,13,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,15,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,16,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,18,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,28,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,29,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,8,0,30,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,32,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,19,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,18,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,23,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,7,0,16,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,0,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,35,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,3,0,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,31,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,24,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,13,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,27,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,7,0,4,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,35,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,1,7,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,9,0,4,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,25,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,28,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,0,16,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,0,4,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,34,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,0,31,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,27,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,22,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,25,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,19,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,28,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,34,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,34,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7,0,34,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,13,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,18,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,1,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,29,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5,0,34,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,31,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,14,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,32,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,5,0,33,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,32,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,12,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,24,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,29,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,13,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,10,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,0,38,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,0,5,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,1,35,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,21,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,15,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,28,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,35,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,8,1,28,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,16,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,29,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,6,0,35,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,1,14,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,11,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,1,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4,0,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,4,1,11,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,28,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,6,0,18,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,31,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
